time,ret_gross,cost,ret_funding,ret_net,equity
2023-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-20 00:00:00+00:00,0.02807862013638192,0.00016666666666666666,0.0,0.027911953469715256,1.0279119534697152
2023-10-21 00:00:00+00:00,0.02824022690837339,0.0,0.0,0.02824022690837339,1.0569404202775294
2023-10-22 00:00:00+00:00,-0.003069577080491122,0.0,0.0,-0.003069577080491122,1.0536960601880008
2023-10-23 00:00:00+00:00,0.03247274813539872,0.0,0.0,0.03247274813539872,1.0879124669617477
2023-10-24 00:00:00+00:00,-0.005598706655510323,0.0003333333333333333,0.0,-0.005932039988843656,1.0814589267033692
2023-10-25 00:00:00+00:00,0.031118922414545166,0.0,0.0,0.031118922414545166,1.1151127631379687
2023-10-26 00:00:00+00:00,0.003090220995927299,0.0,0.0,0.003090220995927299,1.1185587080114443
2023-10-27 00:00:00+00:00,-0.01754538528591539,0.0,0.0,-0.01754538528591539,1.0989331645144678
2023-10-28 00:00:00+00:00,0.0002086644281990755,0.0,0.0,0.0002086644281990755,1.0991624727748701
2023-10-29 00:00:00+00:00,0.020551926808738186,0.0,0.0,0.020551926808738186,1.121752379466251
2023-10-30 00:00:00+00:00,0.023510608805404603,0.0,0.0,0.023510608805404603,1.1481254608364138
2023-10-31 00:00:00+00:00,0.035642108587808176,0.0,0.0,0.035642108587808176,1.1890470731839726
2023-11-01 00:00:00+00:00,0.03733012548154509,0.0,0.0,0.03733012548154509,1.2334343496293942
2023-11-02 00:00:00+00:00,-0.02030402930529814,0.0,0.0,-0.02030402930529814,1.2083906624483576
2023-11-03 00:00:00+00:00,-0.0027008312836761528,0.0,0.0,-0.0027008312836761528,1.2051270031443149
2023-11-04 00:00:00+00:00,0.03247818640012874,0.0,0.0,0.03247818640012874,1.2442673425882644
2023-11-05 00:00:00+00:00,-0.003882819227574422,0.0,0.0,-0.003882819227574422,1.2394360774262199
2023-11-06 00:00:00+00:00,0.010135305487642741,0.0,0.0,0.010135305487642741,1.2519981407033403
2023-11-07 00:00:00+00:00,0.006696185371217522,0.0,0.0,0.006696185371217522,1.2603817523379095
2023-11-08 00:00:00+00:00,0.00418116879520114,0.0,0.0,0.00418116879520114,1.2656516211908257
2023-11-09 00:00:00+00:00,0.06793479373961922,0.0,0.0,0.06793479373961922,1.3516334030226393
2023-11-10 00:00:00+00:00,0.08235978575163368,0.0,0.0,0.08235978575163368,1.4629536405103354
2023-11-11 00:00:00+00:00,-0.007413387625161193,0.0,0.0,-0.007413387625161193,1.4521081980955914
2023-11-12 00:00:00+00:00,-0.002324689692904817,0.0,0.0,-0.002324689692904817,1.4487324971344961
2023-11-13 00:00:00+00:00,-0.03166306343156389,0.0,0.0,-0.03166306343156389,1.4028611881823587
2023-11-14 00:00:00+00:00,0.013268137106450473,0.0,0.0,0.013268137106450473,1.4214745427684803
2023-11-15 00:00:00+00:00,0.08552774262514624,0.0,0.0,0.08552774262514624,1.5430500516105803
2023-11-16 00:00:00+00:00,-0.06945286277503873,0.0,0.0,-0.06945286277503873,1.4358808081210543
2023-11-17 00:00:00+00:00,0.008084766749778722,0.0,0.0,0.008084766749778722,1.4474895695351968
2023-11-18 00:00:00+00:00,0.0001703005477384778,0.0,0.0,0.0001703005477384778,1.4477360778017343
2023-11-19 00:00:00+00:00,0.029975539028197197,0.0,0.0,0.029975539028197197,1.4911327471044094
2023-11-20 00:00:00+00:00,-0.022274656732762004,0.0,0.0,-0.022274656732762004,1.4579182770196784
2023-11-21 00:00:00+00:00,-0.05876158124809198,0.0,0.0,-0.05876158124809198,1.3722486937315084
2023-11-22 00:00:00+00:00,0.07613723031049842,0.0,0.0,0.07613723031049842,1.4767279085694247
2023-11-23 00:00:00+00:00,-0.007260138586158704,0.0,0.0,-0.007260138586158704,1.4660066592991623
2023-11-24 00:00:00+00:00,0.008825075804790675,0.0,0.0,0.008825075804790675,1.4789442791978054
2023-11-25 00:00:00+00:00,0.012443708046803614,0.0,0.0,0.012443708046803614,1.4973478300256333
2023-11-26 00:00:00+00:00,-0.013345874215481612,0.0,0.0,-0.013345874215481612,1.4773644142292868
2023-11-27 00:00:00+00:00,-0.0219849641232089,0.0,0.0,-0.0219849641232089,1.4448846105855504
2023-11-28 00:00:00+00:00,0.027438721124156313,0.0,0.0,0.027438721124156313,1.4845303964719925
2023-11-29 00:00:00+00:00,0.0036434915630664997,0.0,0.0,0.0036434915630664997,1.489939270446654
2023-11-30 00:00:00+00:00,0.0025966238280017056,0.0,0.0,0.0025966238280017056,1.4938080822585713
2023-12-01 00:00:00+00:00,0.01673056537271182,0.0,0.0,0.01673056537271182,1.5188003360330837
2023-12-02 00:00:00+00:00,0.040806412591020136,0.0,0.0,0.040806412591020136,1.5807771291886297
2023-12-03 00:00:00+00:00,0.005193127243887208,0.0,0.0,0.005193127243887208,1.588986305964733
2023-12-04 00:00:00+00:00,0.017407096821277685,0.0,0.0,0.017407096821277685,1.6166459444403452
2023-12-05 00:00:00+00:00,0.020653690005332532,0.0,0.0,0.020653690005332532,1.650035648625194
2023-12-06 00:00:00+00:00,-0.006683183833852505,0.0,0.0,-0.006683183833852505,1.6390081570530217
2023-12-07 00:00:00+00:00,0.04638253755642552,0.0,0.0,0.04638253755642552,1.7150295144528214
2023-12-08 00:00:00+00:00,0.04276881109760832,0.0,0.0,0.04276881109760832,1.788379287783277
2023-12-09 00:00:00+00:00,-0.017770645691689547,0.0,0.0,-0.017770645691689547,1.7565986330977243
2023-12-10 00:00:00+00:00,0.014122423542138364,0.0,0.0,0.014122423542138364,1.7814060629878719
2023-12-11 00:00:00+00:00,-0.05790843591587395,0.0,0.0,-0.05790843591587395,1.6782476241491895
2023-12-12 00:00:00+00:00,-0.009142877160128368,0.0,0.0,-0.009142877160128368,1.6629036122773162
2023-12-13 00:00:00+00:00,0.029452151257460736,0.0,0.0,0.029452151257460736,1.7118797009926856
2023-12-14 00:00:00+00:00,0.03321027247676496,0.0,0.0,0.03321027247676496,1.7687316923100955
2023-12-15 00:00:00+00:00,-0.035996345360690477,0.0,0.0,-0.035996345360690477,1.7050638154633027
2023-12-16 00:00:00+00:00,0.009516647635315085,0.0,0.0,0.009516647635315085,1.7212903069907928
2023-12-17 00:00:00+00:00,-0.024860421890800583,0.0,0.0,-0.024860421890800583,1.678498303762456
2023-12-18 00:00:00+00:00,0.030511601112137132,0.0,0.0,0.030511601112137132,1.7297119744742548
2023-12-19 00:00:00+00:00,-0.015579643373982766,0.0,0.0,-0.015579643373982766,1.7027636787722384
2023-12-20 00:00:00+00:00,0.05675074297291904,0.0,0.0,0.05675074297291904,1.7993967826498638
2023-12-21 00:00:00+00:00,0.05429500945644849,0.0,0.0,0.05429500945644849,1.897095047979741
2023-12-22 00:00:00+00:00,0.027877288421245407,0.0,0.0,0.027877288421245407,1.9499809137947888
2023-12-23 00:00:00+00:00,0.029613894235480144,0.0,0.0,0.029613894235480144,2.0077274423371128
2023-12-24 00:00:00+00:00,0.0023243287182337004,0.0,0.0,0.0023243287182337004,2.012394060889723
2023-12-25 00:00:00+00:00,0.03068549404463705,0.0,0.0,0.03068549404463705,2.0741453668606176
2023-12-26 00:00:00+00:00,-0.037315547934040905,0.0,0.0,-0.037315547934040905,1.9967474960013614
2023-12-27 00:00:00+00:00,0.012713393029154824,0.0,0.0,0.012713393029154824,2.0221329316980072
2023-12-28 00:00:00+00:00,-0.027365545797108443,0.0,0.0,-0.027365545797108443,1.9667961603477842
2023-12-29 00:00:00+00:00,0.004026592757860473,0.0,0.0,0.004026592757860473,1.9747156475232281
2023-12-30 00:00:00+00:00,-0.013915348882015214,0.0,0.0,-0.013915348882015214,1.947236790345168
2023-12-31 00:00:00+00:00,-0.000882197705228349,0.0,0.0,-0.000882197705228349,1.9455189425171893
2024-01-01 00:00:00+00:00,0.0520352085505776,0.0,0.0,0.0520352085505776,2.0467544264301702
2024-01-02 00:00:00+00:00,-0.0033868678891555417,0.0,0.0,-0.0033868678891555417,2.039822339586307
2024-01-03 00:00:00+00:00,-0.061835903760591185,0.0,0.0,-0.061835903760591185,1.9136880817069442
2024-01-04 00:00:00+00:00,0.04043677177148375,0.0,0.0,0.04043677177148375,1.9910714499087363
2024-01-05 00:00:00+00:00,-0.0155909964648806,0.0,0.0,-0.0155909964648806,1.9600286619718845
2024-01-06 00:00:00+00:00,-0.026027741300200358,0.0,0.0,-0.026027741300200358,1.9090135430171025
2024-01-07 00:00:00+00:00,-0.018570163203086427,0.0,0.0,-0.018570163203086427,1.8735628499663726
2024-01-08 00:00:00+00:00,0.07074496760942746,0.0,0.0,0.07074496760942746,2.00610799310147
2024-01-09 00:00:00+00:00,0.001050170421069807,0.0,0.0,0.001050170421069807,2.008214748377297
2024-01-10 00:00:00+00:00,0.04692750323776954,0.0,0.0,0.04692750323776954,2.1024552524839093
2024-01-11 00:00:00+00:00,-0.004774544432738763,0.0,0.0,-0.004774544432738763,2.09241698646308
2024-01-12 00:00:00+00:00,-0.06369744589070703,0.0,0.0,-0.06369744589070703,1.9591353686870518
2024-01-13 00:00:00+00:00,0.021359047784268448,0.0,0.0,0.021359047784268448,2.000980634642689
2024-01-14 00:00:00+00:00,-0.029390259923583496,0.0,0.0,-0.029390259923583496,1.9421712936884832
2024-01-15 00:00:00+00:00,0.01341941713438836,0.0,0.0,0.01341941713438836,1.9682341004249237
2024-01-16 00:00:00+00:00,0.026431420282376175,0.0,0.0,0.026431420282376175,2.0202573231473595
2024-01-17 00:00:00+00:00,0.005166726701790747,0.0,0.0,0.005166726701790747,2.030695440603353
2024-01-18 00:00:00+00:00,-0.044249852220405485,0.0,0.0,-0.044249852220405485,1.9408374674520035
2024-01-19 00:00:00+00:00,0.002778480774625021,0.0,0.0,0.002778480774625021,1.9462300470419907
2024-01-20 00:00:00+00:00,-0.005012520156569056,0.0,0.0,-0.005012520156569056,1.9364745297018724
2024-01-21 00:00:00+00:00,-0.009366339428991566,0.0,0.0,-0.009366339428991566,1.918336851961088
2024-01-22 00:00:00+00:00,-0.06204205250252374,0.0,0.0,-0.06204205250252374,1.7993192962741922
2024-01-23 00:00:00+00:00,-0.01031313916976347,0.0003333333333333333,0.0,-0.010646472503096803,1.7801628928621176
2024-01-24 00:00:00+00:00,-0.0011266684503106563,0.0,0.0,-0.0011266684503106563,1.7781572394943161
2024-01-25 00:00:00+00:00,-0.0024429311594527103,0.0,0.0,-0.0024429311594527103,1.773813323767549
2024-01-26 00:00:00+00:00,0.007367877017752618,0.0,0.0,0.007367877017752618,1.7868825621895192
2024-01-27 00:00:00+00:00,3.8218208330424254e-05,0.0,0.0,3.8218208330424254e-05,1.786950853639543
2024-01-28 00:00:00+00:00,-0.001622617882307294,0.0,0.0,-0.001622617882307294,1.7840513152296231
2024-01-29 00:00:00+00:00,0.008965099620423281,0.0,0.0,0.008965099620423281,1.800045512998604
2024-01-30 00:00:00+00:00,0.003654642733862697,0.0,0.0,0.003654642733862697,1.8066240362533064
2024-01-31 00:00:00+00:00,-0.008517533713755705,0.0,0.0,-0.008517533713755705,1.7912360551164372
2024-02-01 00:00:00+00:00,0.003086392716463641,0.0,0.0,0.003086392716463641,1.7967645130304157
2024-02-02 00:00:00+00:00,0.0006914668934909033,0.0,0.0,0.0006914668934909033,1.7980069162065757
2024-02-03 00:00:00+00:00,-0.0018145912189376037,0.0,0.0,-0.0018145912189376037,1.7947442686448383
2024-02-04 00:00:00+00:00,-0.0009724986101978435,0.0,0.0,-0.0009724986101978435,1.7929988823379206
2024-02-05 00:00:00+00:00,0.001752708035816989,0.0,0.0,0.001752708035816989,1.7961414858872053
2024-02-06 00:00:00+00:00,0.010254160095807855,0.0,0.0,0.010254160095807855,1.814559408238215
2024-02-07 00:00:00+00:00,0.007370130599950582,0.0,0.0,0.007370130599950582,1.8279329480582995
2024-02-08 00:00:00+00:00,-0.0007628551399941896,0.0,0.0,-0.0007628551399941896,1.8265385000133085
2024-02-09 00:00:00+00:00,0.009231744194857134,0.0,0.0,0.009231744194857134,1.8434006362074893
2024-02-10 00:00:00+00:00,0.0018338588250434253,0.0,0.0,0.0018338588250434253,1.8467811727322891
2024-02-11 00:00:00+00:00,0.0009292441258973068,0.0,0.0,0.0009292441258973068,1.8484972832888682
2024-02-12 00:00:00+00:00,0.020312086608886615,0.0,0.0,0.020312086608886615,1.8860441202033233
2024-02-13 00:00:00+00:00,-0.003959880221303669,0.00016666666666666666,0.0,-0.004126546887970335,1.8782612707085236
2024-02-14 00:00:00+00:00,0.03107777020788512,0.0,0.0,0.03107777020788512,1.9366334428699732
2024-02-15 00:00:00+00:00,0.006285664830419997,0.0,0.0,0.006285664830419997,1.948806471591236
2024-02-16 00:00:00+00:00,-0.0008867647232398226,0.0,0.0,-0.0008867647232398226,1.9470783387598076
2024-02-17 00:00:00+00:00,-0.004967069369719135,0.0,0.0,-0.004967069369719135,1.93740706558291
2024-02-18 00:00:00+00:00,0.014594174191678706,0.0,0.0,0.014594174191678706,1.965681921778216
2024-02-19 00:00:00+00:00,0.005037650043713741,0.0,0.0,0.005037650043713741,1.9755843393973893
2024-02-20 00:00:00+00:00,0.011041346113387585,0.0,0.0,0.011041346113387585,1.9973974498648641
2024-02-21 00:00:00+00:00,-0.00779817040021428,0.0,0.0,-0.00779817040021428,1.9818214041938644
2024-02-22 00:00:00+00:00,-0.0032133119358881412,0.0,0.0,-0.0032133119358881412,1.9754531938209696
2024-02-23 00:00:00+00:00,-0.009052112317397257,0.0,0.0,-0.009052112317397257,1.9575711696327411
2024-02-24 00:00:00+00:00,0.013441322868133376,0.0,0.0,0.013441322868133376,1.9838835157611243
2024-02-25 00:00:00+00:00,0.01440117364618776,0.0,0.0,0.01440117364618776,2.0124537667654097
2024-02-26 00:00:00+00:00,0.0244895465406089,0.0,0.0,0.0244895465406089,2.061737846947435
2024-02-27 00:00:00+00:00,0.022640743131091174,0.0,0.0,0.022640743131091174,2.1084171239438203
2024-02-28 00:00:00+00:00,0.04599653552083715,0.0,0.0,0.04599653552083715,2.2053970070780435
2024-02-29 00:00:00+00:00,0.0074381717584219124,0.00016666666666666666,0.0,0.007271505091755246,2.2214335626443535
2024-03-01 00:00:00+00:00,0.02611471153839521,0.0,0.0,0.02611471153839521,2.2794456593345207
2024-03-02 00:00:00+00:00,-0.0017889245843100141,0.0,0.0,-0.0017889245843100141,2.2753679029559386
2024-03-03 00:00:00+00:00,0.012887696261623116,0.0,0.0,0.012887696261623116,2.304692153372681
2024-03-04 00:00:00+00:00,0.04844274444177077,0.0,0.0,0.04844274444177077,2.416337766375468
2024-03-05 00:00:00+00:00,-0.04880437811072406,0.0,0.0,-0.04880437811072406,2.298409904382057
2024-03-06 00:00:00+00:00,0.05172137589044157,0.0,0.0,0.05172137589044157,2.417286826996915
2024-03-07 00:00:00+00:00,0.04136714887984897,0.0,0.0,0.04136714887984897,2.5172830910545945
2024-03-08 00:00:00+00:00,0.009995984981342316,0.0,0.0,0.009995984981342316,2.542445815026563
2024-03-09 00:00:00+00:00,0.0016496042946133975,0.0,0.0,0.0016496042946133975,2.5466398445618528
2024-03-10 00:00:00+00:00,0.0010841988059687726,0.0,0.0,0.0010841988059687726,2.5494009084405596
2024-03-11 00:00:00+00:00,0.04135690316372782,0.0,0.0,0.04135690316372782,2.654836234936455
2024-03-12 00:00:00+00:00,-0.004880600118786215,0.0,0.0,-0.004880600118786215,2.6418790408928663
2024-03-13 00:00:00+00:00,0.037996027681588565,0.0,0.0,0.037996027681588565,2.74225995006204
2024-03-14 00:00:00+00:00,0.008005753825847929,0.0,0.0,0.008005753825847929,2.764213808148719
2024-03-15 00:00:00+00:00,-0.00702590911416149,0.0,0.0,-0.00702590911416149,2.744792693160556
2024-03-16 00:00:00+00:00,-0.04309935322408668,0.0,0.0,-0.04309935322408668,2.626493903351137
2024-03-17 00:00:00+00:00,0.0635667802854265,0.0,0.0,0.0635667802854265,2.793451664226471
2024-03-18 00:00:00+00:00,-0.02499082099584441,0.0,0.0,-0.02499082099584441,2.7236410137252434
2024-03-19 00:00:00+00:00,-0.10663187858656385,0.0,0.0,-0.10663187858656385,2.4332140558363076
2024-03-20 00:00:00+00:00,0.07485406213222978,0.00016666666666666666,0.0,0.07468739546556312,2.6149444762769205
2024-03-21 00:00:00+00:00,-0.032890980617849785,0.0,0.0,-0.032890980617849785,2.528936388190943
2024-03-22 00:00:00+00:00,-0.016568846161726526,0.0,0.0,-0.016568846161726526,2.487034830222215
2024-03-23 00:00:00+00:00,-0.0038600002705016325,0.0,0.0,-0.0038600002705016325,2.47743487510481
2024-03-24 00:00:00+00:00,0.03845497688227654,0.0,0.0,0.03845497688227654,2.5727045759543112
2024-03-25 00:00:00+00:00,0.022505465885088727,0.0,0.0,0.022505465885088727,2.6306044910208626
2024-03-26 00:00:00+00:00,0.0031078508604310455,0.0,0.0,0.0031078508604310455,2.6387800174517353
2024-03-27 00:00:00+00:00,-0.009695251613247136,0.0,0.0,-0.009695251613247136,2.613196381230532
2024-03-28 00:00:00+00:00,0.01219211923031745,0.0,0.0,0.01219211923031745,2.6450567830827283
2024-03-29 00:00:00+00:00,-0.00019642815364206978,0.0,0.0,-0.00019642815364206978,2.6445372194625487
2024-03-30 00:00:00+00:00,0.0025212462091213084,0.0,0.0,0.0025212462091213084,2.651204748901999
2024-03-31 00:00:00+00:00,0.022294111290336833,0.0,0.0,0.022294111290336833,2.7103110026274893
