time,ret_gross,cost,ret_funding,ret_net,equity
2023-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-18 00:00:00+00:00,0.018470694931041066,0.0003434259179825451,0.0,0.01812726901305852,1.0181272690130585
2023-12-19 00:00:00+00:00,-0.010030230517702663,3.424841166956294e-06,0.0,-0.010033655358869619,1.0079117308843144
2023-12-20 00:00:00+00:00,0.02931360254476066,7.304087662568792e-07,0.0,0.029312872135994403,1.037456518576095
2023-12-21 00:00:00+00:00,0.024135288136330743,5.7525536645594985e-06,0.0,0.024129535582666183,1.062489862556546
2023-12-22 00:00:00+00:00,0.01677497966783208,2.0319207192727134e-05,0.0,0.016754660460639354,1.0802915194465523
2023-12-23 00:00:00+00:00,0.009584277243372071,2.3578987254877283e-05,0.0,0.009560698256117195,1.0906198606926232
2023-12-24 00:00:00+00:00,-0.005378673126266572,2.846431821713666e-06,0.0,-0.005381519558088286,1.0847506685818662
2023-12-25 00:00:00+00:00,0.014908920290886604,4.543064859498361e-06,0.0,0.014904377226027105,1.1009182017425954
2023-12-26 00:00:00+00:00,-0.021740709674621328,1.2892284365305373e-06,0.0,-0.02174199890305786,1.0769820394079515
2023-12-27 00:00:00+00:00,0.019898878366907444,6.960498208334575e-06,0.0,0.019891917868699108,1.0984052776819184
2023-12-28 00:00:00+00:00,-0.015684291942813195,1.4332451466703165e-05,0.0,-0.015698624394279898,1.0811618257948952
2023-12-29 00:00:00+00:00,-0.0033871533373297505,4.707569629323373e-06,0.0,-0.003391860906959074,1.077494675263885
2023-12-30 00:00:00+00:00,-0.005167244119450763,2.4265980421250764e-06,0.0,-0.005169670717492888,1.0719243825929188
2023-12-31 00:00:00+00:00,-0.00033568459327516906,1.2077483722002513e-06,0.0,-0.0003368923416473693,1.0715632594775981
2024-01-01 00:00:00+00:00,0.0309591704995944,2.6601440373280535e-06,0.0,0.030956510355557073,1.1047351186162508
2024-01-02 00:00:00+00:00,0.001955365274502623,8.054912305331153e-06,0.0,0.001947310362197292,1.1068863807602154
2024-01-03 00:00:00+00:00,-0.038755222333676995,1.1190481765148212e-06,0.0,-0.03875634138185351,1.0639875143165483
2024-01-04 00:00:00+00:00,0.022305263559828307,1.302091686993126e-05,0.0,0.022292242642958378,1.0877061821547709
2024-01-05 00:00:00+00:00,-0.005135693419143257,7.290715248509314e-06,0.0,-0.005142984134391766,1.082112126517069
2024-01-06 00:00:00+00:00,-0.011012232402793188,3.2342644488652512e-06,0.0,-0.011015466667242053,1.070192156457202
2024-01-07 00:00:00+00:00,-0.0076273498401734745,9.481700747034153e-06,0.0,-0.007636831540920508,1.0620192792419239
2024-01-08 00:00:00+00:00,0.04447697550603168,3.570528287323363e-06,0.0,0.04447340497774435,1.109250892741822
2024-01-09 00:00:00+00:00,-0.0016188475603560618,2.650205733364086e-05,0.0,-0.0016453496176897027,1.1074257872095274
2024-01-10 00:00:00+00:00,0.031802654477646276,1.5167319273528823e-06,0.0,0.031801137745718924,1.1426431872117389
2024-01-11 00:00:00+00:00,-0.001417622943581132,3.054239853073962e-05,0.0,-0.0014481653421118716,1.1409884509496186
2024-01-12 00:00:00+00:00,-0.03916840918085773,9.296343438924757e-07,0.0,-0.039169338815201626,1.096296687730141
2024-01-13 00:00:00+00:00,0.009582021635323037,2.2908425187445993e-05,0.0,0.00955911321013559,1.10677631188005
2024-01-14 00:00:00+00:00,-0.017811220423573037,8.558518054660458e-07,0.0,-0.017812076275378504,1.0870623277930604
2024-01-15 00:00:00+00:00,0.008791127982160665,5.631083382757058e-07,0.0,0.008790564873822388,1.0966182197074137
2024-01-16 00:00:00+00:00,0.014060279002868731,1.0248266025832883e-06,0.0,0.014059254176266148,1.1120358539926045
2024-01-17 00:00:00+00:00,-0.001731908083562289,1.8128123747914172e-06,0.0,-0.0017337208959370804,1.1101078941955063
2024-01-18 00:00:00+00:00,-0.022222920111316557,3.7369007522701713e-06,0.0,-0.022226657012068825,1.0854339067848326
2024-01-19 00:00:00+00:00,0.002939547530174985,5.150907102804823e-06,0.0,0.00293439662307218,1.08861900037547
2024-01-20 00:00:00+00:00,-0.002391513301611265,6.599862793424359e-06,0.0,-0.0023981131644046894,1.0860083688196487
2024-01-21 00:00:00+00:00,-0.004473028627922196,6.166368900628876e-06,0.0,-0.004479194996822825,1.081143925567524
2024-01-22 00:00:00+00:00,-0.035379843677794565,2.576700477240124e-06,0.0,-0.03538242037827181,1.0428904367036789
2024-01-23 00:00:00+00:00,-0.003471416052183882,1.3996052060533462e-05,0.0,-0.0034854121042444154,1.0392555337521912
2024-01-24 00:00:00+00:00,0.007586928230651376,2.096083873205909e-06,0.0,0.00758483214677817,1.047138112533312
2024-01-25 00:00:00+00:00,-0.005161861596143741,2.0627077446140895e-06,0.0,-0.005163924303888356,1.0417307705844734
2024-01-26 00:00:00+00:00,0.024982759551492255,3.553117131431638e-06,0.0,0.024979206434360822,1.0677523785519287
2024-01-27 00:00:00+00:00,0.004768838358042308,1.2364452355939831e-05,0.0,0.004756473905686368,1.0728311148782457
2024-01-28 00:00:00+00:00,0.0009716779606016046,1.8639516866957308e-06,0.0,0.0009698140089149088,1.0738715615226544
2024-01-29 00:00:00+00:00,0.021733425082573248,1.7716702537211028e-06,0.0,0.021731653412319526,1.097208566107011
2024-01-30 00:00:00+00:00,-1.77980972218757e-05,4.426284826474475e-06,0.0,-2.2224382048350173e-05,1.0971841813246512
2024-01-31 00:00:00+00:00,-0.013689082862436763,3.2843856008445137e-07,0.0,-0.013689411300996848,1.0821643757935506
2024-02-01 00:00:00+00:00,0.006224225766885024,7.90598463939017e-06,0.0,0.006216319782245634,1.0888914556104374
2024-02-02 00:00:00+00:00,0.005275044704221171,9.53107801424366e-07,0.0,0.005274091596419747,1.0946343688858857
2024-02-03 00:00:00+00:00,-0.006383245653190806,1.7239579084111974e-05,0.0,-0.006400485232274918,1.0876281777730912
2024-02-04 00:00:00+00:00,-0.007319280023863494,6.556034803366557e-06,0.0,-0.00732583605866686,1.079660392049939
2024-02-05 00:00:00+00:00,0.0023082583985601385,1.4194520419029965e-06,0.0,0.0023068389465182356,1.0821509946913328
2024-02-06 00:00:00+00:00,0.011788753947825177,3.296936568700837e-06,0.0,0.011785457011256476,1.094904638718956
2024-02-07 00:00:00+00:00,0.020312359420681325,3.7937885222954215e-06,0.0,0.02030856563215903,1.1171405814353355
2024-02-08 00:00:00+00:00,0.008693267783621242,2.6430033418597814e-05,0.0,0.008666837750202643,1.1268226575988025
2024-02-09 00:00:00+00:00,0.02614400243005162,9.933607621677859e-07,0.0,0.02614300906928945,1.1562811925558887
2024-02-10 00:00:00+00:00,0.00890673098426718,4.1972330709195425e-05,0.0,0.008864758653557984,1.1665313462635447
2024-02-11 00:00:00+00:00,0.0015625345597563094,1.4791292285378927e-06,0.0,0.0015610554305277716,1.1683523663565103
2024-02-12 00:00:00+00:00,0.03925049072314525,4.958907253304105e-05,0.0,0.03920090165061221,1.214152832563312
2024-02-13 00:00:00+00:00,-0.0022144291986354995,2.26361303947729e-05,0.0,-0.0022370653290302725,1.2114366933574408
2024-02-14 00:00:00+00:00,0.038626148301222955,1.6099790938531158e-05,0.0,0.03861004851028443,1.2582103228551103
2024-02-15 00:00:00+00:00,-0.00025016280179894664,1.983983038588323e-05,0.0,-0.00027000263218482986,1.2578706027560973
2024-02-16 00:00:00+00:00,-0.005969069215666465,3.2926235296926453e-06,0.0,-0.005972361839196158,1.2503581443695502
2024-02-17 00:00:00+00:00,-0.007338707690494372,4.873985921107049e-06,0.0,-0.007343581676415478,1.2411760372116012
2024-02-18 00:00:00+00:00,0.020409326703389415,2.3264806344195546e-05,0.0,0.02038606189704522,1.2664787287313262
2024-02-19 00:00:00+00:00,0.0026760825767119948,4.8269393199790595e-06,0.0,0.002671255637392016,1.2698618171750868
2024-02-20 00:00:00+00:00,0.004281500633391214,1.859558362565822e-06,0.0,0.004279641075028648,1.2752963699674797
2024-02-21 00:00:00+00:00,-0.013786214986650091,2.466051832126906e-06,0.0,-0.013788681038482218,1.257711715092464
2024-02-22 00:00:00+00:00,-0.011487039473422968,6.452969712979406e-05,0.0,-0.011551569170552762,1.2431831712189587
2024-02-23 00:00:00+00:00,-0.014512348182734867,1.9754652029660398e-05,0.0,-0.014532102834764526,1.2251171055323562
2024-02-24 00:00:00+00:00,0.024716539333634706,1.1829717217587493e-05,0.0,0.024704709616417117,1.2553832678706385
2024-02-25 00:00:00+00:00,0.014205470729604713,2.765606454580308e-06,0.0,0.014202705123150132,1.2732131062407417
2024-02-26 00:00:00+00:00,0.04618029186657868,3.3444598327555294e-05,0.0,0.04614684726825113,1.3319678769943688
2024-02-27 00:00:00+00:00,0.022515348668791298,3.455809766754127e-05,0.0,0.022480790571123756,1.3619115678845435
2024-02-28 00:00:00+00:00,0.07281508126131622,1.4442879286415703e-05,0.0,0.07280063838202981,1.4610595994464095
2024-02-29 00:00:00+00:00,0.0014115829394042104,5.6572702299274454e-05,0.0,0.001355010237104936,1.4630393501606798
2024-03-01 00:00:00+00:00,0.02100501158694954,1.0445264003483765e-05,0.0,0.020994566322946058,1.493755226830708
2024-03-02 00:00:00+00:00,-0.00209198255279349,1.358029323881374e-05,0.0,-0.0021055628460323037,1.4906100313240267
2024-03-03 00:00:00+00:00,0.0119802909212561,3.507877885429167e-06,0.0,0.011976783043370671,1.5084627442714664
2024-03-04 00:00:00+00:00,0.041860290781897735,1.4709434472385263e-06,0.0,0.041858819838450495,1.5716052145169401
2024-03-05 00:00:00+00:00,-0.03665625826231576,1.7808003136532358e-05,0.0,-0.0366740662654523,1.5139680607366155
2024-03-06 00:00:00+00:00,0.04148527080423529,2.664326566590923e-05,0.0,0.041458627538569374,1.576735098671985
2024-03-07 00:00:00+00:00,0.026260033181858246,1.9264340953981273e-05,0.0,0.026240768840904264,1.618109839919577
2024-03-08 00:00:00+00:00,0.006711687680411612,1.0030712136401137e-05,0.0,0.00670165696827521,1.6289538570037088
2024-03-09 00:00:00+00:00,0.0016376615594496033,1.8739591476179263e-06,0.0,0.0016357876003019853,1.6316184795244595
2024-03-10 00:00:00+00:00,0.00023480933936058902,1.475570397296927e-06,0.0,0.00023333376896329209,1.631999191213797
2024-03-11 00:00:00+00:00,0.02997247820387609,3.913654659035912e-06,0.0,0.029968564549217053,1.6809078643199578
2024-03-12 00:00:00+00:00,-0.005120025099158076,6.255496017776307e-06,0.0,-0.005126280595175853,1.672291058952816
2024-03-13 00:00:00+00:00,0.02247735473227057,6.288105230481053e-06,0.0,0.022471066627040088,1.709869222758348
2024-03-14 00:00:00+00:00,-0.0004163292509673962,1.3400952599887703e-05,0.0,-0.0004297302035672839,1.7091344403091786
2024-03-15 00:00:00+00:00,-0.008837708985873806,1.1591368954815897e-05,0.0,-0.008849300354828622,1.6940097963001006
2024-03-16 00:00:00+00:00,-0.030851373748571304,3.6850803674814414e-06,0.0,-0.030855058828938783,1.6417410243784625
2024-03-17 00:00:00+00:00,0.036611284729468084,2.2787541453294134e-05,0.0,0.03658849718801479,1.7018098612323824
2024-03-18 00:00:00+00:00,-0.015288390142348326,7.90761917026013e-06,0.0,-0.015296297761518586,1.6757784708614831
2024-03-19 00:00:00+00:00,-0.061948303335533056,5.05881122493769e-06,0.0,-0.06195336214675799,1.5719583603784615
2024-03-20 00:00:00+00:00,0.05656852004633009,4.163822467116149e-05,0.0,0.05652688182165893,1.6608162648441434
2024-03-21 00:00:00+00:00,-0.01486932541489898,2.3579720159784172e-05,0.0,-0.014892905135058764,1.6360818857650568
2024-03-22 00:00:00+00:00,-0.014799317995026099,3.145217740062295e-06,0.0,-0.01480246321276616,1.6118638438379465
2024-03-23 00:00:00+00:00,-0.0016440581053267756,2.671070806464955e-06,0.0,-0.0016467291761332406,1.6092095406183442
2024-03-24 00:00:00+00:00,0.02245857150475201,7.259535305207051e-07,0.0,0.02245784555122149,1.6453489199411029
2024-03-25 00:00:00+00:00,0.016298087352143865,1.5368735247311833e-06,0.0,0.016296550478619134,1.6721624316698647
2024-03-26 00:00:00+00:00,0.0010595675019972174,1.3015381029275672e-06,0.0,0.0010582659638942898,1.6739320242574036
2024-03-27 00:00:00+00:00,-0.00787641139427767,1.0953954467430096e-06,0.0,-0.007877506789724412,1.6607456133707788
2024-03-28 00:00:00+00:00,0.008035616678498354,1.622235483268987e-06,0.0,0.008033994443015084,1.6740880343998612
2024-03-29 00:00:00+00:00,-0.0029538366050099085,1.499821111873266e-06,0.0,-0.0029553364261217818,1.6691405410512647
2024-03-30 00:00:00+00:00,0.0005986911971524883,9.646428204129739e-06,0.0,0.0005890447689483586,1.6701237395556106
2024-03-31 00:00:00+00:00,0.0165673175635798,1.3143454893038974e-06,0.0,0.016566003218090496,1.6977910147996982
2024-04-01 00:00:00+00:00,-0.017082724963237917,9.572600466567354e-07,0.0,-0.017083682223284574,1.6687864926213123
2024-04-02 00:00:00+00:00,-0.028154047934256736,3.539182327460852e-06,0.0,-0.0281575871165842,1.6217974915763487
2024-04-03 00:00:00+00:00,0.005221224887428596,7.856873561710782e-06,0.0,0.005213368013866885,1.6302525187439023
