time,ret_gross,cost,ret_funding,ret_net,equity
2023-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2023-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-02-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0,1.0
2024-03-12 00:00:00+00:00,-0.0002468655904804863,0.00011195056979860805,0.0,-0.00035881616027909433,0.9996411838397209
2024-03-13 00:00:00+00:00,-0.005603468008653389,1.1204732925207843e-05,0.0,-0.005614672741578597,0.9940285257334567
2024-03-14 00:00:00+00:00,-0.0008293081250191781,0.00024405672935458767,0.0,-0.0010733648543737658,0.9929615704496894
2024-03-15 00:00:00+00:00,0.020791291130400777,0.00012739643360518908,0.0,0.02066389469679559,1.0134800237794266
2024-03-16 00:00:00+00:00,0.0020536631314853875,9.637098103129272e-06,0.0,0.0020440260333822583,1.0155516033323446
2024-03-17 00:00:00+00:00,0.009111501828251111,7.625681640406536e-06,0.0,0.009103876146610705,1.024797059349574
2024-03-18 00:00:00+00:00,0.025688989397664758,3.1908779751808615e-06,0.0,0.025685798519689575,1.0511197901395977
2024-03-19 00:00:00+00:00,-0.013555889357564728,6.789875767050091e-06,0.0,-0.013562679233331777,1.0368637895901274
2024-03-20 00:00:00+00:00,-0.003984206816868915,4.452931456649094e-06,0.0,-0.003988659748325564,1.032728092728093
2024-03-21 00:00:00+00:00,0.005362328862619425,2.7764046742614486e-06,0.0,0.005359552457945164,1.0382630531158628
2024-03-22 00:00:00+00:00,0.011482130510477591,4.296489678093874e-06,0.0,0.011477834020799497,1.0501800641094552
2024-03-23 00:00:00+00:00,-0.0004069953889202513,1.020154679514325e-05,0.0,-0.00041719693571539454,1.0497419322047594
2024-03-24 00:00:00+00:00,-0.002311744924372126,1.02657957895372e-05,0.0,-0.002322010720161663,1.0473044201847768
2024-03-25 00:00:00+00:00,0.002759508474825938,7.132979187001336e-06,0.0,0.0027523754956389366,1.0501869952073677
2024-03-26 00:00:00+00:00,-0.003177676862709618,0.0001505794877976199,0.0,-0.003328256350507238,1.0466917036713486
2024-03-27 00:00:00+00:00,0.005078069003707468,6.753069828534405e-06,0.0,0.005071315933878933,1.051999807986036
2024-03-28 00:00:00+00:00,-0.002221501023264318,6.771300874980943e-06,0.0,-0.0022282723241392986,1.049655665928901
2024-03-29 00:00:00+00:00,0.0066800861726851275,5.064527716762794e-06,0.0,0.006675021644968365,1.0566621402187402
2024-03-30 00:00:00+00:00,0.0029243020651677277,3.5132770387641815e-06,0.0,0.0029207887881289637,1.0597484271507316
2024-03-31 00:00:00+00:00,-0.0042429621213735304,3.791565167086293e-06,0.0,-0.004246753686540617,1.0552479366109235
2024-04-01 00:00:00+00:00,0.011856291772121474,0.00012423777535166725,0.0,0.011732053996769807,1.067628162383223
2024-04-02 00:00:00+00:00,0.01896976858694404,2.082668946759181e-06,0.0,0.01896768591799728,1.0878785980445165
2024-04-03 00:00:00+00:00,0.0005037718481010552,3.587837790374103e-06,0.0,0.0005001840103106811,1.0884227375244175
2024-04-04 00:00:00+00:00,-0.0004050444114205077,2.205189835614928e-06,0.0,-0.0004072496012561226,1.0879794777985625
2024-04-05 00:00:00+00:00,0.004836738837196146,1.261563953667659e-06,0.0,0.0048354772732424785,1.0932403778372115
2024-04-06 00:00:00+00:00,-0.011198948454456112,2.2581622514764033e-06,0.0,-0.011201206616707588,1.0809947664833295
2024-04-07 00:00:00+00:00,-0.009017978734870624,6.993896367063763e-05,0.0,-0.009087917698541262,1.071170775012975
2024-04-08 00:00:00+00:00,0.0009019309394289877,0.0001524055712490566,0.0,0.0007495253681799311,1.0719736446825003
2024-04-09 00:00:00+00:00,0.008187989353970712,9.381544289892873e-06,0.0,0.008178607809680818,1.0807408967046725
2024-04-10 00:00:00+00:00,-0.0023838159378419353,9.190463866661364e-06,0.0,-0.0023930064017085965,1.0781546768202699
2024-04-11 00:00:00+00:00,0.005614379659452826,9.021253386624407e-06,0.0,0.005605358406066201,1.084198120201024
2024-04-12 00:00:00+00:00,0.030435932426810666,8.685857256198935e-06,0.0,0.030427246569554468,1.1171872837346282
2024-04-13 00:00:00+00:00,-0.030382820872078983,0.00011020726242143679,0.0,-0.03049302813450042,1.083120860460202
2024-04-14 00:00:00+00:00,0.020210769468059067,0.0001366367517019869,0.0,0.02007413271635708,1.104863572360935
2024-04-15 00:00:00+00:00,0.013254145638112292,1.3267452913637498e-05,0.0,0.013240878185198654,1.1194929363338297
2024-04-16 00:00:00+00:00,-0.04250270349652805,1.1989506960613364e-05,0.0,-0.04251469300348867,1.071898037826023
2024-04-17 00:00:00+00:00,0.03320361691682175,8.222178289177432e-05,0.0,0.033121395133929976,1.1074007962801429
2024-04-18 00:00:00+00:00,0.0016946389744802257,0.00013279942092738517,0.0,0.0015618395535528405,1.1091303786454092
2024-04-19 00:00:00+00:00,-0.01857957559367092,7.702601271362755e-06,0.0,-0.018587278194942283,1.0885146637430652
2024-04-20 00:00:00+00:00,0.0011471912537759713,8.074670129909172e-06,0.0,0.0011391165836460622,1.0897546088480767
2024-04-21 00:00:00+00:00,0.003844958063585079,5.196676327948097e-06,0.0,0.003839761387257131,1.0939390065167172
2024-04-22 00:00:00+00:00,0.01492427508805288,5.902289017337102e-06,0.0,0.014918372799035544,1.1102587964353403
2024-04-23 00:00:00+00:00,-0.026431132665667573,5.1316812347964175e-06,0.0,-0.02643626434690237,1.080907701399302
2024-04-24 00:00:00+00:00,0.01683840447548341,5.086850813198859e-06,0.0,0.016833317624670212,1.0991029640599086
2024-04-25 00:00:00+00:00,0.009813787219893602,5.688427112760644e-06,0.0,0.009808098792780842,1.1098830745148465
2024-04-26 00:00:00+00:00,-0.005170556480276809,3.976534012411805e-06,0.0,-0.005174533014289221,1.1041399479037686
2024-04-27 00:00:00+00:00,0.04449538900107477,5.496589747373971e-06,0.0,0.04448989241132739,1.153263015393056
2024-04-28 00:00:00+00:00,0.007495455558112435,2.8693887735932524e-06,0.0,0.007492586169338842,1.1619039379118001
2024-04-29 00:00:00+00:00,-0.005293049501582802,8.655456493668335e-07,0.0,-0.005293915047232169,1.1557529171714505
2024-04-30 00:00:00+00:00,0.01250612918991308,9.060067748942885e-07,0.0,0.012505223183138185,1.1702058653452425
2024-05-01 00:00:00+00:00,0.014498301684959204,9.64327326204717e-07,0.0,0.014497337357632999,1.1871707345530333
2024-05-02 00:00:00+00:00,-0.011375718885107688,2.3934554803864345e-06,0.0,-0.011378112340588074,1.1736629725678305
2024-05-03 00:00:00+00:00,0.011776934259720545,0.00012495206197562687,0.0,0.011651982197744918,1.1873384726303433
2024-05-04 00:00:00+00:00,0.002528619497918929,6.968730013047764e-07,0.0,0.0025279226249176243,1.1903399724187407
2024-05-05 00:00:00+00:00,-0.008212010476876704,1.6772115411834987e-06,0.0,-0.008213687688417888,1.1805628916422533
2024-05-06 00:00:00+00:00,0.0012955084500059864,1.4649881121897648e-06,0.0,0.0012940434618937966,1.1820905913335373
2024-05-07 00:00:00+00:00,0.017309196016796778,1.3077142069295167e-06,0.0,0.01730788830258985,1.2025500832518807
2024-05-08 00:00:00+00:00,-0.007497626780141923,2.3319183568741437e-06,0.0,-0.007499958698498797,1.1935310072946153
2024-05-09 00:00:00+00:00,-0.0017285443157023291,2.1601953195457892e-06,0.0,-0.001730704511021875,1.191465357796246
2024-05-10 00:00:00+00:00,0.01409177700979262,2.2855942559389455e-06,0.0,0.01408949141553668,1.2082524987268255
2024-05-11 00:00:00+00:00,-0.0016794640205529446,2.5210396725771424e-06,0.0,-0.0016819850602255218,1.2062202360749867
2024-05-12 00:00:00+00:00,-0.005439057209713802,1.45275715688252e-06,0.0,-0.005440509966870684,1.1996577828583797
2024-05-13 00:00:00+00:00,0.0010033174266116723,1.6565322287876925e-06,0.0,0.0010016608943828845,1.2008594331461109
2024-05-14 00:00:00+00:00,0.016869393417854164,2.2828741178207366e-06,0.0,0.016867110543736345,1.221114461952475
2024-05-15 00:00:00+00:00,-0.005221069108485677,0.000121830436963692,0.0,-0.005342899545449369,1.2145901700487673
2024-05-16 00:00:00+00:00,-0.005504976191626591,1.929663865077737e-06,0.0,-0.005506905855491669,1.2079015363293033
2024-05-17 00:00:00+00:00,-0.000721069551816304,1.6139210513205354e-06,0.0,-0.0007226834728676245,1.2070286058521467
2024-05-18 00:00:00+00:00,-0.0012486724744503535,1.1980407056728857e-06,0.0,-0.0012498705151560265,1.2055199763867421
2024-05-19 00:00:00+00:00,0.00968309392969844,9.665386002444959e-08,0.0,0.009682997275838415,1.2171930230340637
2024-05-20 00:00:00+00:00,0.02271548053589813,0.00010197994534329196,0.0,0.02261350059055484,1.2447180181792636
2024-05-21 00:00:00+00:00,0.011560537854846741,2.2862666040769642e-07,0.0,0.011560309228186334,1.2591073433713114
2024-05-22 00:00:00+00:00,-0.00496032357536631,6.50101275511808e-07,0.0,-0.004960973676641822,1.2528609449847798
2024-05-23 00:00:00+00:00,0.013467046931524214,1.1172725865672348e-06,0.0,0.013465929658937646,1.269731882342375
2024-05-24 00:00:00+00:00,-0.0053508387994173545,0.00012559143706957943,0.0,-0.005476430236486934,1.262778284269684
2024-05-25 00:00:00+00:00,-0.004013266624655797,1.4240793507260748e-06,0.0,-0.004014690704006524,1.2577086200306051
2024-05-26 00:00:00+00:00,-0.0024157265275627274,2.0247318861017356e-06,0.0,-0.0024177512594488293,1.2546677934305064
2024-05-27 00:00:00+00:00,-0.016514459219832224,1.0893699307226098e-06,0.0,-0.016515548589762948,1.2339462665240943
2024-05-28 00:00:00+00:00,-0.00014226865103046725,0.00012199973198644179,0.0,-0.00026426838301690905,1.2336201735395103
2024-05-29 00:00:00+00:00,-0.0032949489251299586,1.6022961430476463e-07,0.0,-0.0032951091547442635,1.2295552604122029
2024-05-30 00:00:00+00:00,0.00258971181080337,1.5454303778553863e-07,0.0,0.0025895572677655846,1.232739264172923
2024-05-31 00:00:00+00:00,-0.003867031155951236,2.420822324992883e-07,0.0,-0.003867273238183735,1.2279719246069287
2024-06-01 00:00:00+00:00,0.0007839761911777232,1.4955108982327854e-07,0.0,0.0007838266400879,1.2289344417147157
2024-06-02 00:00:00+00:00,0.000623193726487561,3.2707215021656604e-07,0.0,0.0006228666543373445,1.2296999039988263
2024-06-03 00:00:00+00:00,0.0030625189639405096,1.8881898465446246e-08,0.0,0.0030625000820420443,1.23346586005571
2024-06-04 00:00:00+00:00,-0.0004616389262825729,2.0556380545627e-07,0.0,-0.0004618444900880292,1.2328961906445317
2024-06-05 00:00:00+00:00,0.0009202668758620225,1.875260734045675e-07,0.0,0.000920079349788618,1.2340305529699767
2024-06-06 00:00:00+00:00,0.002912938557231819,7.582250729245867e-05,0.0,0.0028371160499393606,1.2375316408579233
2024-06-07 00:00:00+00:00,0.01028310089390405,5.154788602111575e-06,0.0,0.010277946105301939,1.250250924366267
2024-06-08 00:00:00+00:00,0.00849210354159572,0.00017318892974962474,0.0,0.008318914611846097,1.2606516550494515
2024-06-09 00:00:00+00:00,-0.010520842234784613,1.0782788106052477e-05,0.0,-0.010531625022890664,1.2473749445339843
2024-06-10 00:00:00+00:00,0.0017093483611708546,9.163592649132601e-05,0.0,0.0016177124346795286,1.2493928384924646
2024-06-11 00:00:00+00:00,0.02774110681893813,1.9352734545144836e-05,0.0,0.027721754084392987,1.2840281995159546
2024-06-12 00:00:00+00:00,-0.04022849443851239,8.91274947418513e-05,0.0,-0.04031762193325424,1.2322592360162332
2024-06-13 00:00:00+00:00,0.03236745679244991,1.7101941282521953e-05,0.0,0.032350354851167384,1.272123259569987
2024-06-14 00:00:00+00:00,0.019411813361475787,8.920308344649644e-06,0.0,0.019402893053131136,1.296806131125824
2024-06-15 00:00:00+00:00,-0.007810010877811809,6.1989482580152165e-06,0.0,-0.007816209826069825,1.2866700223012109
2024-06-16 00:00:00+00:00,0.009349329561350234,5.8359949915485214e-06,0.0,0.009343493566358685,1.2986920153766088
2024-06-17 00:00:00+00:00,0.03963910737045411,5.228103713816573e-06,0.0,0.03963387926674029,1.350164217918725
2024-06-18 00:00:00+00:00,0.019518504193095094,2.440282892050636e-05,0.0,0.01949410136417459,1.376484456041114
2024-06-19 00:00:00+00:00,-0.016991827519072137,3.228772995943188e-05,0.0,-0.01702411524903157,1.3530510260229696
2024-06-20 00:00:00+00:00,0.0020699542366482493,0.00010243969145750128,0.0,0.001967514545190748,1.355713173597055
2024-06-21 00:00:00+00:00,0.005392568582916956,1.3711127934406017e-05,0.0,0.005378857454982551,1.3630053615076754
2024-06-22 00:00:00+00:00,0.007517004219700426,0.00017117329900205813,0.0,0.007345830920698368,1.3730177684373162
2024-06-23 00:00:00+00:00,0.0031993903946007885,0.00010024340098628853,0.0,0.0030991469936145,1.3772729523265481
2024-06-24 00:00:00+00:00,-0.008592184591339107,1.8404124449083668e-06,0.0,-0.008594025003784015,1.3654366341372184
2024-06-25 00:00:00+00:00,-0.0022474749803536673,0.00012093032513493668,0.0,-0.002368405305488604,1.3622027267686192
2024-06-26 00:00:00+00:00,0.0027266755911681453,1.6456268814310436e-06,0.0,0.002725029964286714,1.3659147700164966
2024-06-27 00:00:00+00:00,0.003644717808112216,1.8675974412892955e-06,0.0,0.003642850210670927,1.3708905929242097
2024-06-28 00:00:00+00:00,0.0011122745090684722,0.0001243032105702715,0.0,0.0009879712984982006,1.3722449934833998
2024-06-29 00:00:00+00:00,0.002740215643806748,6.937868084065518e-07,0.0,0.0027395218569983416,1.376004288636204
2024-06-30 00:00:00+00:00,-0.00440245505068196,1.1219493937222186e-07,0.0,-0.004402567245621332,1.3699463372252199
2024-07-01 00:00:00+00:00,0.0012839519529372267,2.504101414117152e-07,0.0,0.001283701542795815,1.3717049394518632
2024-07-02 00:00:00+00:00,-0.004572937301250729,2.0334948474869802e-07,0.0,-0.0045731406507354775,1.3654319398324413
2024-07-03 00:00:00+00:00,0.002833412628743332,5.257339150261733e-07,0.0,0.002832886894828306,1.3693000540805726
2024-07-04 00:00:00+00:00,0.014821813274748973,2.949586071527982e-07,0.0,0.01482151831614182,1.3895951599124217
2024-07-05 00:00:00+00:00,0.013998020505813894,1.3379045214310658e-06,0.0,0.013996682601292464,1.4090448823100081
2024-07-06 00:00:00+00:00,-0.002169630869894461,0.00011719215229141002,0.0,-0.0022868230221858707,1.4058226460338485
2024-07-07 00:00:00+00:00,0.00736919230324626,2.6515081275967566e-06,0.0,0.007366540795118663,1.4161786959065585
2024-07-08 00:00:00+00:00,0.0185676173515779,3.0358447308816983e-06,0.0,0.01856458150684702,1.442469460734976
2024-07-09 00:00:00+00:00,0.001590798014066602,0.0001036128971325523,0.0,0.0014871851169340497,1.4446146798486128
2024-07-10 00:00:00+00:00,0.003101355085118906,5.841489724683035e-07,0.0,0.003100770936146438,1.4490940990618177
2024-07-11 00:00:00+00:00,0.003279850680850819,0.00011172671529778381,0.0,0.003168123965553035,1.453685008805397
2024-07-12 00:00:00+00:00,0.0,8.494200045522637e-05,0.0,-8.494200045522637e-05,1.4535615298927171
2024-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-14 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-16 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-17 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4535615298927171
2024-07-22 00:00:00+00:00,-0.001707253381207952,0.00010625851480383736,0.0,-0.0018135118960117894,1.4509254787666717
2024-07-23 00:00:00+00:00,0.012470145345160732,9.327511532432955e-07,0.0,0.012469212594007488,1.4690173770194754
2024-07-24 00:00:00+00:00,-0.000290067651558497,5.517926109549626e-07,0.0,-0.00029061944416945197,1.4685904520058908
2024-07-25 00:00:00+00:00,0.0004065284412924641,6.636660906765429e-07,0.0,0.00040586477520178756,1.4691865011395577
2024-07-26 00:00:00+00:00,-0.0034799867031441844,3.11214008042647e-07,0.0,-0.0034802979171522272,1.4640732944197337
2024-07-27 00:00:00+00:00,0.002344224289538536,6.61254548814362e-07,0.0,0.002343563034989722,1.4675044424730515
2024-07-28 00:00:00+00:00,0.0019034703386899342,3.69350093561642e-07,0.0,0.0019031009885963725,1.4702972516282915
2024-07-29 00:00:00+00:00,0.0,0.0001027684862985439,0.0,-0.0001027684862985439,1.4701461514053327
2024-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-07-31 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-08-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-08-02 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1.4701461514053327
2024-08-05 00:00:00+00:00,-0.015542561058174658,0.0001970039248080164,0.0,-0.015739564982982675,1.4470066905208065
2024-08-06 00:00:00+00:00,0.012435914655677578,0.00013599765630393511,0.0,0.012299916999373642,1.4648047527117507
2024-08-07 00:00:00+00:00,-0.004705240790255569,6.414702806398532e-06,0.0,-0.0047116554930619675,1.4579030973523732
2024-08-08 00:00:00+00:00,0.009974411562336936,8.75403653243511e-06,0.0,0.009965657525804502,1.4724320603263965
2024-08-09 00:00:00+00:00,0.0056700074111489,0.00020863176250401043,0.0,0.00546137564864489,1.480473564924947
2024-08-10 00:00:00+00:00,-0.0025023053166387914,2.426380856400984e-06,0.0,-0.0025047316974951923,1.4767653758595758
2024-08-11 00:00:00+00:00,0.010779175878266937,1.7120958018873867e-06,0.0,0.010777463782465049,1.4926811612131008
2024-08-12 00:00:00+00:00,-0.015734858699098773,8.640213260924234e-07,0.0,-0.015735722720424866,1.4691927443502495
